subj,trial,S,R,RT,correct,instruction
kd6t,295,2,2,0.3761,TRUE,speed
kd6t,296,1,1,0.4472,TRUE,neutral
kd6t,297,1,1,0.4682,TRUE,accuracy
kd6t,298,1,2,0.7373,FALSE,neutral
kd6t,299,1,1,0.432,TRUE,neutral
kd6t,300,2,2,0.6435,TRUE,neutral
kd6t,301,1,1,0.5928,TRUE,speed
kd6t,302,1,2,0.4893,FALSE,accuracy
kd6t,303,1,2,0.4418,FALSE,speed
kd6t,304,1,2,0.5477,FALSE,neutral
kd6t,305,1,1,0.4891,TRUE,speed
kd6t,306,2,1,0.4576,FALSE,accuracy
kd6t,307,2,2,0.4603,TRUE,speed
kd6t,308,2,2,0.3866,TRUE,accuracy
kd6t,309,2,2,0.5744,TRUE,accuracy
kd6t,310,2,1,0.3653,FALSE,speed
kd6t,311,1,1,0.6031,TRUE,accuracy
kd6t,312,2,2,0.4803,TRUE,speed
kd6t,313,2,2,0.3879,TRUE,speed
kd6t,314,1,1,0.4581,TRUE,accuracy
kd6t,315,1,1,0.5832,TRUE,accuracy
kd6t,316,1,2,0.3444,FALSE,speed
kd6t,317,2,2,0.4619,TRUE,accuracy
kd6t,318,2,2,0.5298,TRUE,accuracy
kd6t,319,1,2,0.4281,FALSE,speed
kd6t,320,2,2,0.3716,TRUE,neutral
kd6t,321,2,1,0.4828,FALSE,accuracy
kd6t,322,1,2,0.4156,FALSE,neutral
kd6t,323,1,1,0.4242,TRUE,neutral
kd6t,324,2,1,0.4367,FALSE,accuracy
kd6t,325,2,2,0.5036,TRUE,neutral
kd6t,326,1,1,0.4784,TRUE,neutral
kd6t,327,2,2,0.5061,TRUE,accuracy
kd6t,328,1,1,0.4616,TRUE,accuracy
kd6t,329,2,2,0.4917,TRUE,accuracy
kd6t,330,1,1,0.7391,TRUE,neutral
kd6t,331,1,1,0.6835,TRUE,accuracy
kd6t,332,1,1,0.6128,TRUE,accuracy
kd6t,333,1,1,0.3923,TRUE,speed
kd6t,334,1,1,0.5205,TRUE,accuracy
kd6t,335,1,1,0.486,TRUE,accuracy
kd6t,336,1,1,0.4894,TRUE,accuracy
kd6t,337,2,1,0.6475,FALSE,neutral
kd6t,338,1,1,0.5788,TRUE,neutral
kd6t,339,2,2,0.5655,TRUE,neutral
kd6t,340,2,1,0.5209,FALSE,neutral
kd6t,341,1,2,0.4675,FALSE,accuracy
kd6t,342,2,2,0.4448,TRUE,speed
kd6t,343,1,1,0.6228,TRUE,accuracy
kd6t,344,2,2,0.4817,TRUE,accuracy
kd6t,345,2,2,0.4952,TRUE,accuracy
kd6t,346,2,1,0.6015,FALSE,accuracy
kd6t,347,1,2,0.4713,FALSE,accuracy
kd6t,348,2,1,0.4538,FALSE,speed
kd6t,349,1,2,0.6297,FALSE,speed
kd6t,350,1,1,0.4196,TRUE,neutral
kd6t,351,2,1,0.4398,FALSE,speed
kd6t,352,2,2,0.3617,TRUE,neutral
kd6t,353,2,2,0.5513,TRUE,speed
kd6t,354,1,1,0.6514,TRUE,speed
kd6t,355,2,1,0.6011,FALSE,accuracy
kd6t,356,1,2,0.5092,FALSE,accuracy
kd6t,357,2,1,0.6722,FALSE,speed
kd6t,358,2,2,0.4483,TRUE,accuracy
kd6t,359,1,1,0.5915,TRUE,accuracy
kd6t,360,1,2,0.4768,FALSE,speed
kd6t,361,2,1,0.4316,FALSE,neutral
kd6t,362,1,2,0.5512,FALSE,neutral
kd6t,363,1,1,0.532,TRUE,speed
kd6t,364,2,1,0.5006,FALSE,speed
kd6t,365,1,2,0.5212,FALSE,speed
kd6t,366,1,1,0.4608,TRUE,neutral
kd6t,367,2,2,0.4884,TRUE,speed
kd6t,368,2,1,0.5913,FALSE,accuracy
kd6t,369,1,1,0.5237,TRUE,neutral
kd6t,370,1,1,0.6889,TRUE,neutral
kd6t,371,2,1,0.5395,FALSE,accuracy
kd6t,372,1,1,0.6593,TRUE,neutral
kd6t,373,1,1,0.3565,TRUE,speed
kd6t,374,1,1,0.4496,TRUE,neutral
kd6t,375,2,1,0.5692,FALSE,speed
kd6t,376,2,1,0.523,FALSE,speed
kd6t,377,2,2,0.5495,TRUE,speed
kd6t,378,1,1,0.4608,TRUE,accuracy
kd6t,379,1,1,0.4477,TRUE,neutral
kd6t,380,1,2,0.5583,FALSE,neutral
kd6t,381,1,1,0.5565,TRUE,neutral
kd6t,382,2,1,0.3967,FALSE,speed
kd6t,383,1,1,0.4944,TRUE,neutral
kd6t,384,1,1,0.8057,TRUE,accuracy
kd6t,385,2,2,0.5467,TRUE,accuracy
kd6t,386,2,1,0.6975,FALSE,neutral
kd6t,387,2,2,0.3763,TRUE,speed
kd6t,388,2,2,0.4295,TRUE,neutral
kd6t,389,2,1,0.7108,FALSE,neutral
kd6t,390,1,2,0.43,FALSE,accuracy
kd6t,391,1,1,0.5536,TRUE,accuracy
kd6t,392,2,2,0.5278,TRUE,accuracy
kd6t,393,1,2,0.4995,FALSE,speed
kd6t,394,2,2,0.6479,TRUE,neutral
kd6t,395,1,1,0.5222,TRUE,neutral
kd6t,396,1,1,0.7601,TRUE,accuracy
kd6t,397,1,1,0.5097,TRUE,accuracy
kd6t,398,2,2,0.5035,TRUE,accuracy
kd6t,399,1,2,0.4822,FALSE,speed
kd6t,400,1,2,0.506,FALSE,accuracy
kd6t,401,1,2,0.6202,FALSE,neutral
kd6t,402,2,2,0.5025,TRUE,speed
kd6t,403,1,2,0.4846,FALSE,neutral
kd6t,404,1,1,0.5088,TRUE,accuracy
kd6t,405,1,1,0.5289,TRUE,neutral
kd6t,406,1,2,0.6416,FALSE,speed
kd6t,407,2,2,0.6182,TRUE,accuracy
kd6t,408,2,2,0.7314,TRUE,accuracy
kd6t,409,2,2,0.6415,TRUE,speed
kd6t,410,1,1,0.5292,TRUE,neutral
kd6t,411,1,2,0.7305,FALSE,accuracy
kd6t,412,2,2,0.5512,TRUE,neutral
kd6t,413,2,1,0.6267,FALSE,speed
kd6t,414,2,2,0.473,TRUE,neutral
kd6t,415,1,2,0.9092,FALSE,neutral
kd6t,416,2,1,0.6256,FALSE,neutral
kd6t,417,2,2,0.5932,TRUE,speed
kd6t,418,1,1,0.9299,TRUE,accuracy
kd6t,419,1,1,0.5175,TRUE,neutral
kd6t,420,1,1,0.5961,TRUE,speed
kd6t,421,2,2,0.5722,TRUE,neutral
kd6t,422,1,2,0.471,FALSE,accuracy
kd6t,423,1,1,0.4454,TRUE,speed
kd6t,424,1,1,0.5216,TRUE,accuracy
kd6t,425,1,1,0.4967,TRUE,accuracy
kd6t,426,2,1,0.5352,FALSE,speed
kd6t,427,1,1,0.5019,TRUE,speed
kd6t,428,2,2,0.4014,TRUE,speed
kd6t,429,1,2,0.6048,FALSE,neutral
kd6t,430,2,2,0.5546,TRUE,speed
kd6t,431,1,1,0.5232,TRUE,neutral
kd6t,432,1,1,0.5334,TRUE,accuracy
kd6t,433,2,2,0.5533,TRUE,neutral
kd6t,434,2,2,0.5777,TRUE,neutral
kd6t,435,2,2,0.6833,TRUE,neutral
kd6t,436,2,1,0.7285,FALSE,neutral
kd6t,437,2,2,0.4732,TRUE,accuracy
kd6t,438,2,1,0.518,FALSE,accuracy
kd6t,439,1,1,0.7507,TRUE,accuracy
kd6t,440,2,2,0.6241,TRUE,neutral
kd6t,441,2,2,0.5615,TRUE,neutral
kd6t,442,1,2,0.5817,FALSE,speed
kd6t,443,2,2,0.6316,TRUE,accuracy
kd6t,444,1,2,0.4945,FALSE,neutral
kd6t,445,1,1,0.9853,TRUE,accuracy
kd6t,446,2,2,1.3001,TRUE,accuracy
kd6t,447,1,2,0.9039,FALSE,speed
kd6t,448,2,2,0.4509,TRUE,neutral
kd6t,449,2,2,0.6002,TRUE,speed
kd6t,450,2,2,0.4586,TRUE,neutral
kd6t,451,2,2,0.3225,TRUE,speed
kd6t,452,1,2,0.519,FALSE,neutral
kd6t,453,2,1,0.5897,FALSE,accuracy
kd6t,454,1,1,0.6112,TRUE,neutral
kd6t,455,2,2,0.6198,TRUE,neutral
kd6t,456,1,2,0.4532,FALSE,accuracy
kd6t,457,1,1,0.3949,TRUE,speed
kd6t,458,1,2,0.4876,FALSE,speed
kd6t,459,2,1,0.6896,FALSE,neutral
kd6t,460,1,1,0.6735,TRUE,accuracy
kd6t,461,2,2,0.597,TRUE,neutral
kd6t,462,2,2,0.3108,TRUE,speed
kd6t,463,2,2,0.5378,TRUE,speed
kd6t,464,2,2,0.6707,TRUE,neutral
kd6t,465,1,1,0.456,TRUE,accuracy
kd6t,466,1,2,0.5143,FALSE,accuracy
kd6t,467,1,1,0.6705,TRUE,neutral
kd6t,468,1,1,0.5947,TRUE,neutral
kd6t,469,2,2,0.642,TRUE,speed
kd6t,470,2,1,0.5201,FALSE,accuracy
kd6t,471,1,2,0.5473,FALSE,accuracy
kd6t,472,2,2,0.6775,TRUE,accuracy
kd6t,473,1,1,0.5288,TRUE,speed
kd6t,474,1,2,0.4954,FALSE,speed
kd6t,475,1,1,0.377,TRUE,speed
kd6t,476,2,2,0.486,TRUE,speed
kd6t,477,1,2,0.4854,FALSE,speed
kd6t,478,2,2,0.4388,TRUE,accuracy
kd6t,479,1,1,0.3497,TRUE,speed
kd6t,480,1,1,0.4071,TRUE,speed
kd6t,481,2,2,0.5291,TRUE,neutral
kd6t,482,2,2,0.4505,TRUE,neutral
kd6t,483,1,2,0.4752,FALSE,neutral
kd6t,484,1,2,0.451,FALSE,speed
kd6t,485,1,2,0.5757,FALSE,neutral
kd6t,486,2,2,0.5812,TRUE,speed
kd6t,487,1,1,0.5892,TRUE,accuracy
kd6t,488,2,2,0.5055,TRUE,accuracy
kd6t,489,1,2,0.7144,FALSE,speed
kd6t,490,1,2,0.5422,FALSE,neutral
kd6t,491,2,1,0.5596,FALSE,accuracy
kd6t,492,1,1,0.6102,TRUE,neutral
kd6t,493,2,2,0.7584,TRUE,accuracy
kd6t,494,2,2,0.7642,TRUE,speed
kd6t,495,1,1,0.6619,TRUE,accuracy
kd6t,496,2,2,0.6574,TRUE,neutral
kd6t,497,2,2,0.6846,TRUE,speed
kd6t,498,1,1,0.5608,TRUE,speed
kd6t,499,2,2,0.4251,TRUE,speed
kd6t,500,2,2,0.3518,TRUE,speed
kd6t,501,2,2,0.4906,TRUE,neutral
kd6t,502,1,1,0.5188,TRUE,neutral
kd6t,503,1,1,0.409,TRUE,speed
kd6t,504,1,1,0.5634,TRUE,neutral
kd6t,505,2,2,0.4542,TRUE,speed
kd6t,506,2,1,0.3629,FALSE,speed
kd6t,507,1,1,0.5253,TRUE,accuracy
kd6t,508,2,2,0.4146,TRUE,speed
kd6t,509,1,1,0.4655,TRUE,neutral
kd6t,510,2,1,0.5669,FALSE,neutral
kd6t,511,2,2,0.3684,TRUE,speed
kd6t,512,2,1,0.4009,FALSE,speed
kd6t,513,1,1,0.4201,TRUE,neutral
kd6t,514,2,2,0.583,TRUE,accuracy
kd6t,515,1,1,0.5695,TRUE,accuracy
kd6t,516,1,1,0.5353,TRUE,neutral
kd6t,517,1,2,0.4196,FALSE,accuracy
kd6t,518,2,2,0.4466,TRUE,neutral
kd6t,519,2,2,0.584,TRUE,neutral
kd6t,520,1,2,0.5443,FALSE,neutral
kd6t,521,2,2,0.4989,TRUE,accuracy
kd6t,522,1,1,0.6255,TRUE,neutral
kd6t,523,1,2,0.5662,FALSE,accuracy
kd6t,524,2,1,0.3104,FALSE,speed
kd6t,525,2,2,0.4485,TRUE,accuracy
kd6t,526,2,2,0.3992,TRUE,speed
kd6t,527,1,1,0.7398,TRUE,neutral
kd6t,528,2,2,0.505,TRUE,accuracy
kd6t,529,2,2,0.4272,TRUE,speed
kd6t,530,1,2,0.66,FALSE,accuracy
kd6t,531,1,1,0.4383,TRUE,neutral
kd6t,532,2,1,0.5664,FALSE,neutral
kd6t,533,2,1,0.5029,FALSE,speed
kd6t,534,2,2,0.5332,TRUE,speed
kd6t,535,1,2,0.47,FALSE,neutral
kd6t,536,2,2,0.5299,TRUE,neutral
kd6t,537,1,1,0.6581,TRUE,neutral
kd6t,538,2,1,0.5854,FALSE,neutral
kd6t,539,2,2,0.4153,TRUE,neutral
kd6t,540,1,2,0.4405,FALSE,neutral
kd6t,541,1,1,0.4702,TRUE,speed
kd6t,542,1,2,0.4596,FALSE,neutral
kd6t,543,1,2,0.4704,FALSE,accuracy
kd6t,544,2,2,0.4769,TRUE,neutral
kd6t,545,1,1,0.4058,TRUE,speed
kd6t,546,1,1,0.6404,TRUE,accuracy
kd6t,547,1,1,0.4775,TRUE,accuracy
kd6t,548,1,1,0.4826,TRUE,neutral
kd6t,549,1,1,0.4925,TRUE,accuracy
kd6t,550,2,1,0.3776,FALSE,neutral
kd6t,551,1,2,0.4292,FALSE,accuracy
kd6t,552,1,1,0.4261,TRUE,neutral
kd6t,554,1,2,0.5291,FALSE,accuracy
kd6t,555,1,1,0.7682,TRUE,accuracy
kd6t,556,1,2,0.4632,FALSE,neutral
kd6t,557,1,2,0.5321,FALSE,speed
kd6t,558,2,2,0.4586,TRUE,accuracy
kd6t,559,2,2,0.4278,TRUE,accuracy
kd6t,560,2,2,0.4336,TRUE,neutral
kd6t,561,1,1,0.4059,TRUE,speed
kd6t,562,1,1,0.4735,TRUE,neutral
kd6t,563,1,1,0.5226,TRUE,speed
kd6t,564,2,2,0.5099,TRUE,accuracy
kd6t,565,2,2,0.4436,TRUE,speed
kd6t,566,2,2,0.4965,TRUE,speed
kd6t,567,2,1,0.631,FALSE,speed
kd6t,568,2,2,0.4975,TRUE,accuracy
kd6t,569,1,2,0.4965,FALSE,neutral
kd6t,570,2,2,0.5225,TRUE,neutral
kd6t,571,2,1,0.4041,FALSE,speed
kd6t,572,1,1,0.4448,TRUE,neutral
kd6t,573,2,1,0.4401,FALSE,neutral
kd6t,574,2,2,0.4295,TRUE,accuracy
kd6t,575,1,1,0.564,TRUE,neutral
kd6t,576,2,2,0.4641,TRUE,accuracy
kd6t,577,2,1,0.5586,FALSE,speed
kd6t,578,1,1,0.5519,TRUE,neutral
kd6t,579,1,1,0.4597,TRUE,speed
kd6t,580,2,2,0.5122,TRUE,neutral
kd6t,581,1,1,0.346,TRUE,speed
kd6t,582,1,1,0.3931,TRUE,speed
kd6t,583,2,2,0.4973,TRUE,speed
kd6t,584,1,1,0.4373,TRUE,neutral
kd6t,585,1,1,0.4742,TRUE,accuracy
kd6t,586,2,2,0.5704,TRUE,accuracy
kd6t,587,2,2,0.5024,TRUE,accuracy
kd6t,588,2,2,0.431,TRUE,speed
kd6t,589,1,2,0.4344,FALSE,accuracy
kd6t,590,2,2,0.5134,TRUE,accuracy
kd6t,591,1,1,0.5549,TRUE,neutral
kd6t,592,2,2,0.4913,TRUE,neutral
kd6t,593,1,2,0.5945,FALSE,speed
kd6t,594,1,1,0.5442,TRUE,accuracy
kd6t,595,1,1,0.6133,TRUE,neutral
kd6t,596,1,2,0.3693,FALSE,speed
kd6t,597,2,2,0.3978,TRUE,neutral
kd6t,598,1,1,0.5681,TRUE,speed
kd6t,599,1,1,0.4245,TRUE,speed
kd6t,600,2,2,0.3903,TRUE,neutral
kd6t,601,1,1,0.4603,TRUE,neutral
kd6t,602,2,2,0.4529,TRUE,accuracy
kd6t,603,2,1,0.701,FALSE,accuracy
kd6t,604,1,1,0.5835,TRUE,accuracy
kd6t,605,2,2,0.6088,TRUE,accuracy
kd6t,606,1,1,0.4579,TRUE,neutral
kd6t,607,2,2,0.626,TRUE,speed
kd6t,608,1,1,0.4501,TRUE,neutral
kd6t,609,1,1,0.4795,TRUE,neutral
kd6t,610,2,2,0.4403,TRUE,speed
kd6t,611,1,1,0.6114,TRUE,speed
kd6t,612,2,2,0.4039,TRUE,neutral
kd6t,613,1,1,0.3743,TRUE,accuracy
kd6t,614,1,2,0.3797,FALSE,speed
kd6t,615,2,2,0.3838,TRUE,neutral
kd6t,616,1,1,0.4262,TRUE,accuracy
kd6t,617,1,1,0.4206,TRUE,accuracy
kd6t,618,2,2,0.3549,TRUE,speed
kd6t,619,2,2,0.3934,TRUE,neutral
kd6t,620,1,1,0.4129,TRUE,speed
kd6t,621,1,1,0.4184,TRUE,neutral
kd6t,622,2,2,0.4347,TRUE,speed
kd6t,623,2,2,0.6691,TRUE,neutral
kd6t,624,2,2,0.4714,TRUE,speed
kd6t,625,1,1,0.4499,TRUE,neutral
kd6t,626,1,1,0.4932,TRUE,neutral
kd6t,627,1,1,0.4085,TRUE,accuracy
kd6t,628,2,1,0.4768,FALSE,accuracy
kd6t,629,1,1,0.4457,TRUE,neutral
kd6t,630,1,2,0.4577,FALSE,accuracy
kd6t,631,1,1,0.3282,TRUE,speed
kd6t,632,1,2,0.4382,FALSE,speed
kd6t,633,2,1,0.5935,FALSE,speed
kd6t,634,1,2,0.4295,FALSE,neutral
kd6t,635,2,1,0.4406,FALSE,neutral
kd6t,636,2,2,0.5878,TRUE,neutral
kd6t,637,1,1,1.107,TRUE,accuracy
kd6t,638,1,2,0.294,FALSE,speed
kd6t,639,1,1,0.31,TRUE,speed
kd6t,640,2,1,0.7755,FALSE,neutral
kd6t,641,1,1,0.5412,TRUE,accuracy
kd6t,642,2,2,0.4453,TRUE,speed
kd6t,643,2,1,0.3715,FALSE,neutral
kd6t,644,2,1,0.5737,FALSE,neutral
kd6t,645,1,2,0.5404,FALSE,neutral
kd6t,646,2,1,0.425,FALSE,accuracy
kd6t,647,2,2,0.6311,TRUE,accuracy
kd6t,648,2,2,0.3092,TRUE,speed
kd6t,649,2,2,0.4659,TRUE,neutral
kd6t,650,2,2,0.7413,TRUE,accuracy
kd6t,651,1,1,0.5376,TRUE,speed
kd6t,652,2,1,0.4169,FALSE,speed
kd6t,653,2,2,0.4149,TRUE,neutral
kd6t,654,1,1,0.5926,TRUE,neutral
kd6t,655,2,2,0.5988,TRUE,speed
kd6t,656,2,2,0.47,TRUE,accuracy
kd6t,657,1,2,0.4917,FALSE,neutral
kd6t,658,1,2,0.6137,FALSE,speed
kd6t,659,2,1,0.6121,FALSE,accuracy
kd6t,660,2,1,0.5173,FALSE,speed
kd6t,661,2,1,0.4751,FALSE,speed
kd6t,662,1,2,0.4563,FALSE,neutral
kd6t,663,1,1,0.688,TRUE,accuracy
kd6t,664,1,1,0.5585,TRUE,accuracy
kd6t,665,2,1,0.8479,FALSE,accuracy
kd6t,666,2,1,0.618,FALSE,accuracy
kd6t,667,2,2,0.4071,TRUE,speed
kd6t,668,2,2,0.367,TRUE,neutral
kd6t,669,2,2,0.359,TRUE,speed
kd6t,670,2,1,0.6185,FALSE,accuracy
kd6t,671,1,2,0.4973,FALSE,neutral
kd6t,672,1,1,0.5172,TRUE,speed
kd6t,673,2,2,0.6123,TRUE,neutral
kd6t,674,1,1,0.4972,TRUE,neutral
kd6t,675,1,1,0.4718,TRUE,speed
kd6t,676,2,2,0.5306,TRUE,neutral
kd6t,677,1,2,0.654,FALSE,neutral
kd6t,678,1,1,0.3112,TRUE,speed
kd6t,679,1,1,0.5334,TRUE,accuracy
kd6t,680,2,2,0.4614,TRUE,neutral
kd6t,681,1,1,0.6608,TRUE,speed
kd6t,682,2,1,0.4636,FALSE,speed
kd6t,683,2,1,0.5403,FALSE,speed
kd6t,684,1,2,0.6005,FALSE,speed
kd6t,685,1,1,0.5712,TRUE,neutral
kd6t,686,2,1,0.508,FALSE,speed
kd6t,687,1,2,0.5783,FALSE,neutral
kd6t,688,1,1,0.4414,TRUE,speed
kd6t,689,1,1,0.5243,TRUE,neutral
kd6t,690,1,2,0.664,FALSE,neutral
kd6t,691,2,1,0.6721,FALSE,accuracy
kd6t,692,1,2,0.5178,FALSE,accuracy
kd6t,693,1,2,0.5103,FALSE,neutral
kd6t,694,1,1,0.7315,TRUE,neutral
kd6t,695,1,1,0.7031,TRUE,accuracy
kd6t,696,1,2,0.6963,FALSE,accuracy
kd6t,697,2,2,0.8326,TRUE,neutral
kd6t,698,2,2,0.4006,TRUE,speed
kd6t,699,2,2,0.5082,TRUE,neutral
kd6t,700,2,2,0.4323,TRUE,speed
kd6t,701,2,2,0.7192,TRUE,accuracy
kd6t,702,2,2,0.7191,TRUE,neutral
kd6t,703,1,2,0.5446,FALSE,speed
kd6t,704,1,2,0.5745,FALSE,neutral
kd6t,705,1,2,0.5561,FALSE,speed
kd6t,706,1,2,0.4828,FALSE,neutral
kd6t,707,2,2,0.6459,TRUE,neutral
kd6t,708,2,2,0.5917,TRUE,neutral
kd6t,709,2,1,0.7668,FALSE,accuracy
kd6t,710,1,2,0.4041,FALSE,speed
kd6t,711,1,1,0.3551,TRUE,accuracy
kd6t,712,2,2,0.5307,TRUE,neutral
kd6t,713,1,1,0.5805,TRUE,neutral
kd6t,714,2,1,0.316,FALSE,speed
kd6t,715,2,2,0.3508,TRUE,neutral
kd6t,716,1,2,0.4499,FALSE,accuracy
kd6t,717,2,2,0.7562,TRUE,neutral
kd6t,718,2,2,0.4782,TRUE,accuracy
kd6t,719,2,2,0.6881,TRUE,accuracy
kd6t,720,1,1,0.4525,TRUE,speed
kd6t,721,2,2,0.4441,TRUE,speed
kd6t,722,1,2,0.4418,FALSE,accuracy
kd6t,723,1,1,0.669,TRUE,accuracy
kd6t,724,2,2,0.5345,TRUE,accuracy
kd6t,725,1,2,0.5767,FALSE,neutral
kd6t,726,1,2,0.5699,FALSE,neutral
kd6t,727,1,2,0.5356,FALSE,neutral
kd6t,728,2,1,0.4535,FALSE,accuracy
kd6t,729,2,2,0.5993,TRUE,speed
kd6t,730,2,2,0.4836,TRUE,speed
kd6t,731,1,1,0.4206,TRUE,neutral
kd6t,732,2,1,0.5053,FALSE,neutral
kd6t,733,1,1,0.4443,TRUE,speed
kd6t,734,2,2,0.4629,TRUE,accuracy
kd6t,735,2,2,0.4521,TRUE,speed
kd6t,736,1,1,0.6235,TRUE,accuracy
kd6t,737,1,2,0.4119,FALSE,neutral
kd6t,738,2,2,0.4175,TRUE,accuracy
kd6t,739,1,1,0.8526,TRUE,neutral
kd6t,740,1,1,0.4631,TRUE,neutral
kd6t,741,1,1,0.3814,TRUE,speed
kd6t,742,1,1,0.4892,TRUE,neutral
kd6t,743,2,2,0.4773,TRUE,neutral
kd6t,744,1,1,0.5706,TRUE,accuracy
kd6t,745,1,1,0.4532,TRUE,accuracy
kd6t,746,2,2,0.4577,TRUE,neutral
kd6t,747,2,2,0.5529,TRUE,accuracy
kd6t,748,1,2,0.6317,FALSE,neutral
kd6t,749,2,1,0.7764,FALSE,neutral
kd6t,750,2,2,0.6163,TRUE,neutral
kd6t,751,2,2,0.5997,TRUE,accuracy
kd6t,752,1,2,0.3553,FALSE,speed
kd6t,753,2,2,0.4244,TRUE,neutral
kd6t,754,2,2,0.5879,TRUE,neutral
kd6t,755,1,2,0.581,FALSE,speed
kd6t,756,2,2,0.4549,TRUE,neutral
kd6t,757,2,2,0.4761,TRUE,speed
kd6t,758,1,2,0.3525,FALSE,speed
kd6t,759,1,2,0.4445,FALSE,neutral
kd6t,760,1,1,0.3766,TRUE,neutral
kd6t,761,2,1,0.3348,FALSE,speed
kd6t,762,1,1,0.3725,TRUE,speed
kd6t,763,1,1,0.5045,TRUE,neutral
kd6t,764,1,1,0.4934,TRUE,neutral
kd6t,765,2,2,0.5303,TRUE,neutral
kd6t,766,2,1,0.6295,FALSE,neutral
kd6t,767,1,1,0.6268,TRUE,speed
kd6t,768,1,1,0.5212,TRUE,accuracy
kd6t,769,2,2,0.4659,TRUE,speed
kd6t,770,1,2,0.4751,FALSE,speed
kd6t,771,2,1,0.284,FALSE,neutral
kd6t,772,2,2,0.36,TRUE,speed
kd6t,773,1,1,0.5295,TRUE,accuracy
kd6t,774,2,2,0.4524,TRUE,accuracy
kd6t,775,1,1,0.6049,TRUE,speed
kd6t,776,1,2,0.3873,FALSE,accuracy
kd6t,777,2,2,0.7791,TRUE,neutral
kd6t,778,1,2,0.4412,FALSE,accuracy
kd6t,779,1,1,0.3085,TRUE,speed
kd6t,780,1,2,0.4949,FALSE,speed
kd6t,781,2,2,0.4939,TRUE,accuracy
kd6t,782,1,2,0.5486,FALSE,neutral
kd6t,783,1,2,0.6787,FALSE,accuracy
kd6t,784,2,1,0.4241,FALSE,accuracy
kd6t,785,1,2,0.4882,FALSE,accuracy
kd6t,786,2,1,1.0416,FALSE,accuracy
kd6t,787,1,2,0.5838,FALSE,neutral
kd6t,788,2,1,0.7708,FALSE,neutral
kd6t,789,2,2,0.5773,TRUE,speed
kd6t,790,2,2,0.5324,TRUE,speed
kd6t,791,1,1,0.6795,TRUE,neutral
kd6t,792,2,1,0.5139,FALSE,speed
kd6t,793,2,2,0.469,TRUE,accuracy
kd6t,794,2,2,0.6631,TRUE,speed
kd6t,795,1,1,0.4819,TRUE,speed
kd6t,796,2,2,0.4084,TRUE,speed
kd6t,797,2,2,0.4852,TRUE,accuracy
kd6t,798,2,2,0.4521,TRUE,neutral
kd6t,799,2,2,0.5008,TRUE,speed
kd6t,800,2,2,0.543,TRUE,accuracy
kd6t,801,2,2,0.4569,TRUE,accuracy
kd6t,802,1,1,0.7542,TRUE,neutral
kd6t,803,1,2,0.4558,FALSE,neutral
kd6t,804,2,1,0.3366,FALSE,speed
kd6t,805,1,1,0.4545,TRUE,accuracy
kd6t,806,1,2,0.3843,FALSE,speed
kd6t,807,2,2,0.4761,TRUE,accuracy
kd6t,808,1,1,0.6499,TRUE,speed
kd6t,809,1,2,0.4469,FALSE,accuracy
kd6t,810,1,1,0.4749,TRUE,accuracy
kd6t,811,1,2,0.4369,FALSE,neutral
kd6t,812,1,1,0.3174,TRUE,speed
kd6t,813,1,1,0.4196,TRUE,neutral
kd6t,814,1,2,0.4716,FALSE,accuracy
kd6t,815,1,1,0.5452,TRUE,accuracy
kd6t,816,1,1,0.5522,TRUE,neutral
kd6t,817,2,2,0.4994,TRUE,speed
kd6t,818,1,1,0.4188,TRUE,neutral
kd6t,819,2,1,0.6045,FALSE,neutral
kd6t,820,2,2,0.4184,TRUE,speed
kd6t,821,1,1,0.5123,TRUE,neutral
kd6t,822,1,1,0.4299,TRUE,accuracy
kd6t,823,1,1,0.3001,TRUE,speed
kd6t,824,2,2,0.4274,TRUE,speed
kd6t,825,1,2,0.3526,FALSE,speed
kd6t,826,1,1,0.516,TRUE,accuracy
kd6t,827,2,2,0.5331,TRUE,speed
kd6t,828,1,2,0.421,FALSE,neutral
kd6t,829,1,1,0.4108,TRUE,neutral
kd6t,830,1,1,0.3477,TRUE,speed
kd6t,831,2,2,0.5017,TRUE,accuracy
kd6t,832,2,2,0.5579,TRUE,accuracy
kd6t,833,2,1,0.3889,FALSE,speed
kd6t,834,1,2,0.4048,FALSE,speed
kd6t,835,2,1,0.4934,FALSE,speed
kd6t,836,1,2,0.463,FALSE,neutral
kd6t,837,2,1,0.503,FALSE,speed
kd6t,838,1,1,0.8415,TRUE,accuracy
kd6t,839,2,2,0.6123,TRUE,speed
kd6t,840,2,2,0.4873,TRUE,neutral
kd6t,841,1,1,0.6198,TRUE,neutral
kd6t,842,2,2,0.5086,TRUE,accuracy
kd6t,843,2,2,0.5742,TRUE,accuracy
kd6t,844,2,2,0.6084,TRUE,accuracy
kd6t,845,1,2,0.3122,FALSE,speed
kd6t,846,2,2,0.4618,TRUE,neutral
kd6t,847,2,1,0.7219,FALSE,accuracy
kd6t,848,2,1,0.6821,FALSE,accuracy
kd6t,849,2,2,0.3217,TRUE,speed
kd6t,850,1,2,0.5653,FALSE,neutral
kd9t,1,2,2,0.6775,TRUE,neutral
kd9t,2,2,2,0.7476,TRUE,speed
kd9t,3,2,2,0.6457,TRUE,neutral
kd9t,4,1,1,0.5035,TRUE,accuracy
kd9t,5,2,2,0.484,TRUE,speed
kd9t,6,1,1,0.5187,TRUE,neutral
